ORGNIZATION NAME (TD/ DTC),DEPOT NAME,BUS NO,BUS ROUTE,REPORT TIME,SPEED,LATEST POI DETAIL IN BUS ROUTE,GPS LOCATION LONGITUDE,GPS LOCATION LATITUDE
DTC,,DL1PC7002,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7391,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7394,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7385,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7139,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7403,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7266,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7256,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7152,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7404,,2021-12-15 04:00:00,,,,
DTC,Rohini4,DL1PC7955,,2021-12-15 04:00:00,,,,
DTC,Rohini4,DL1PC9490,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC6492,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0613,,2021-12-15 04:00:00,,,,
DTC,,DL1PC0065,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2544,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC4828,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0215,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9412,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2685,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC4130,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2725,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0297,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0134,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC4842,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2253,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2284,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2332,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8493,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2308,,2021-12-15 04:00:00,,,,
DTC,Rohini4,DL1PC9838,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC6358,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9066,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9367,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC4311,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC4098,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC4320,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2281,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2278,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7407,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7402,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8731,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7031,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7379,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7380,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7130,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9548,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7295,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC6629,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8925,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7274,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7373,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2223,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7277,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2254,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2267,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7408,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9540,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2230,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9629,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8934,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7268,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9632,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9572,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD3724,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7657,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9591,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9562,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7708,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8940,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8285,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9892,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9554,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC5976,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9561,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3380,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9856,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9576,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9855,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9035,,2021-12-15 04:00:00,,,,
DTC,BBM DTC,DL1PC9799,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9625,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9563,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD3651,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9543,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9050,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2319,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9516,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3300,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8928,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9664,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9078,,2021-12-15 04:00:00,,,,
DTC,,DL1PB9940,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8221,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8215,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8486,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9048,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0066,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8496,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8218,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9551,,2021-12-15 04:00:00,,,,
DTC,,DL1PC4022,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9717,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC6544,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7757,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9636,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8539,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9566,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9564,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7653,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9080,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7578,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9628,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9791,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC5863,,2021-12-15 04:00:00,,,,
DTC,BBM DTC,DL1PC7090,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9952,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9052,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC4226,,2021-12-15 04:00:00,,,,
DTC,BBM DTC,DL1PC9092,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8534,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9095,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9036,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8532,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC6509,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9055,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7110,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8537,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8923,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC4329,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC5936,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD1438,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8936,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC4105,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC4341,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8926,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7289,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9532,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9547,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8491,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9047,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9534,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8485,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9049,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9641,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8489,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC3226,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9006,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9549,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9569,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8207,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8619,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8939,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC7885,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9034,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7887,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9041,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8479,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9043,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9005,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC9729,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9038,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9538,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8488,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8931,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8639,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9004,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8480,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC7884,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8530,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC9592,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8533,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC9742,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3225,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC9731,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8462,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8615,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8492,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8538,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8154,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8217,,2021-12-15 04:00:00,,,,
DTC,Rohini3,DL1PC8213,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3109,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3119,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3097,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1342,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7833,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9584,,2021-12-15 04:00:00,,,,
DTC,,DL1PC0504,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8472,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8170,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8637,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8134,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1410,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9852,,2021-12-15 04:00:00,,,,
DTC,,DL1PC0950,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1343,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1571,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8641,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1322,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8141,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD4198,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1480,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9693,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8650,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9686,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8651,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1294,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9702,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7063,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9942,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9684,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC5806,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8176,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7680,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9135,,2021-12-15 04:00:00,,,,
DTC,,DL1PC0730,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7646,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3096,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC5814,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1396,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7701,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7938,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9983,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1345,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9030,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9164,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1309,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9020,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7473,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7881,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1321,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7674,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8307,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8088,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1245,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9603,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1293,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3139,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9143,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8388,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9029,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3110,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1269,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9063,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7876,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1289,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2794,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3546,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1570,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9023,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7903,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3106,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7629,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7463,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9579,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3168,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9707,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7819,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9835,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7039,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7660,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7078,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3118,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7238,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7630,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7988,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9976,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3116,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3227,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8968,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9728,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2647,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3073,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7879,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3114,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2558,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7521,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8652,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1398,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7875,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3148,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1420,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9947,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3176,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7692,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7834,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3216,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1409,,2021-12-15 04:00:00,,,,
DTC,,DL1PC4018,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3158,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3200,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1442,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0093,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1399,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD1563,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7989,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1416,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8175,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1253,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7880,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1348,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3117,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1439,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8526,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7641,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1424,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC4858,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7662,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1280,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0090,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9836,,2021-12-15 04:00:00,,,,
DTC,,DL1PC1432,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7897,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7990,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9963,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9820,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7024,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2298,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0331,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3172,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0548,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD2208,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8655,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0094,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7987,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9792,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0569,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9740,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0573,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9914,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PD0602,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9178,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9713,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9198,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9176,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9316,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9200,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9756,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9300,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9184,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9177,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9173,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9220,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9215,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9210,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9307,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9777,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9206,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9306,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9768,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9180,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9195,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9767,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9776,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9312,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9218,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9330,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9758,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9317,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9783,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9310,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9787,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9757,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9785,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9752,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9179,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9216,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9302,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9213,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9183,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9712,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9879,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9320,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9185,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9214,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC3258,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC9912,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9201,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9987,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9772,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9172,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC8674,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9720,,2021-12-15 04:00:00,,,,
DTC,,DL1PC7519,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC3127,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8299,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9167,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9949,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9617,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8722,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC8701,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8724,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8723,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC8699,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8698,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3246,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC3259,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8690,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC3314,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8673,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9622,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9616,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC9913,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9600,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC3135,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC8689,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC3150,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9411,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9327,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC9674,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9281,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9250,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9011,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC3138,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8914,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9331,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC3231,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9619,,2021-12-15 04:00:00,,,,
CLUSTER,,DL1PC4172,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9278,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3126,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9675,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9989,,2021-12-15 04:00:00,,,,
DTC,,DL1PC9673,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC8693,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC9660,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC8684,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC9670,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC8700,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3136,,2021-12-15 04:00:00,,,,
DTC,,DL1PC8697,,2021-12-15 04:00:00,,,,
DTC,,DL1PC3161,,2021-12-15 04:00:00,,,,
DTC,Nangloi,DL1PC7838,,2021-12-15 04:00:00,,,,
