ORGNIZATION NAME (TD/ DTC),DEPOT NAME,BUS NO,BUS ROUTE,POI NAME,POI longitude,POI latitude,POI TIME STAMP,POI SPEED
DTC,Sarojani Nagar,DL1PC9426,578DOWN_G,Goela Dairy Crossing (U00267),76.993282,28.591193,18-12-2021 20:43,23
CLUSTER,Kushak Nallah,DL1PC5384,433CLUP_C,Jaitpur Crossing (U03544),77.302647,28.497217,18-12-2021 20:43,26
DTC,Sarojani Nagar,DL1PC9431,544UP_D,Bhikaji Cama Place (U02041),77.1893,28.568,18-12-2021 20:43,30
DTC,Rohini2,DL1PC9651,954DOWN_D,Multan Nagar (U01020),77.105783,28.6783,18-12-2021 20:43,19
DTC,Sarojani Nagar,DL1PC9462,578DOWN_G,Kidwai Nagar (U02417),77.2095,28.5735,18-12-2021 20:43,41
CLUSTER,OKHLA,DL1PC1698,NDLS2_OKHLADEPOT IV CWSII_STL_C,Super Bazar (U02634),77.22305,28.632583,18-12-2021 20:43,20
CLUSTER,Seemapuri,DL1PD2224,143UP_G,Anand Vihar ISBT Terminal (U03679),77.314618,28.64671,18-12-2021 20:43,24
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Radheypuri (U03457),77.2925,28.654,18-12-2021 20:43,32
CLUSTER,Seemapuri,DL1PD3128,88ADOWN_C,B-3 Keshav Puram (U01629),77.163383,28.685683,18-12-2021 20:43,38
CLUSTER,Seemapuri,DL1PD3006,847UP_G,Tibiya College (U02121),77.1947,28.6574,18-12-2021 20:43,24
CLUSTER,Kair Depot,DL1PD1349,740ADOWN_D,Saraswati Kunj (U03531),77.301483,28.623867,18-12-2021 20:42,7
CLUSTER,Kushak Nallah,DL1PC5496,479A_DOWN_C,Sukhdev Vihar Depot (U03249),77.271123,28.554745,18-12-2021 20:42,25
CLUSTER,OKHLA,DL1PC6493,717ADOWN_G,Ambedkar Nagar Depot (U02746),77.2286,28.5151,18-12-2021 20:42,6
CLUSTER,Rajghat3,DL1PC3483,165DOWN_D,Khajuri (U03127),77.256617,28.704817,18-12-2021 20:42,39
CLUSTER,OKHLA,DL1PD0241,NDLS2_OKHLADEPOT IV CWSII_STL_C,Police Station Tughlaq Road (U99872),77.211328,28.599755,18-12-2021 20:42,13
CLUSTER,Kushak Nallah,DL1PC6131,418ADOWN_C,Okhla Tank (U03292),77.276567,28.548017,18-12-2021 20:42,7
DTC,Sarojani Nagar,DL1PC9431,544UP_D,Sarojini Nagar Depot (DC4154),77.190001,28.573304,18-12-2021 20:42,53
DTC,VVD,DL1PC8593,523DOWN_D,Katwaria Sarai (DC4605),77.185617,28.540483,18-12-2021 20:42,10
CLUSTER,Kair Depot,DL1PD1349,740ADOWN_D,Press Apartment (U03503),77.2983,28.62285,18-12-2021 20:42,30
CLUSTER,Kushak Nallah,DL1PC5496,479A_DOWN_C,CRRI (U03273),77.27395,28.551067,18-12-2021 20:41,29
CLUSTER,OKHLA,DL1PC6493,717ADOWN_G,Ambedkar Nagar Terminal (U02722),77.22728,28.515588,18-12-2021 20:41,14
CLUSTER,Kushak Nallah,DL1PC5382,429UP_G,Pant Nagar (U02908),77.24055,28.583483,18-12-2021 20:41,42
CLUSTER,Sunehari Pullah,DL1PD3382,727UP_G,R K Puram Sec-7 (U01782),77.1727,28.5706,18-12-2021 20:41,34
CLUSTER,Kushak Nallah,DL1PC0040,BADARPUR BORDER_KUSHAK NALLAH_STL_C,Maruti Factory (U03471),77.2952,28.5187,18-12-2021 20:41,38
DTC,Sarojani Nagar,DL1PC9431,544UP_D,M Block Sarojini Nagar (DC4156),77.189988,28.578332,18-12-2021 20:41,16
CLUSTER,OKHLA,DL1PC6359,TMS(-)_G,Model Town II (U02070),77.190828,28.704122,18-12-2021 20:41,0
CLUSTER,OKHLA,DL1PD0241,NDLS2_OKHLADEPOT IV CWSII_STL_C,Krishan Menon Marg (U02456),77.2111,28.6051,18-12-2021 20:41,23
DTC,VVD,DL1PC8593,523DOWN_D,Sanskrit Vidyapeeth (DC4606),77.18305,28.541867,18-12-2021 20:41,38
DTC,Peera Ghari,DL1PC7174,918UP_G,Qamruddin Nagar Terminal (DC3711),77.05392,28.68199,18-12-2021 20:41,15
CLUSTER,Kushak Nallah,DL1PC6131,418ADOWN_C,CRRI (U03273),77.27395,28.551067,18-12-2021 20:41,19
DTC,Sarojani Nagar,DL1PC9426,578DOWN_G,Jhatikara Crossing (U00284),76.995717,28.584543,18-12-2021 20:41,25
DTC,Sarojani Nagar,DL1PC9431,544UP_D,Netaji Nagar (DTC1569),77.18995,28.578482,18-12-2021 20:41,27
CLUSTER,Seemapuri,DL1PD2176,205A_DOWN_C,ISBT Nityanand Marg (DC3596),77.2253,28.668217,18-12-2021 20:41,29
CLUSTER,OKHLA,DL1PC6359,TMS(-)_G,Model Town II (U02070),77.190828,28.704122,18-12-2021 20:41,0
CLUSTER,Kushak Nallah,DL1PC0040,BADARPUR BORDER_KUSHAK NALLAH_STL_C,Ali Village (U03488),77.2967,28.5153,18-12-2021 20:40,22
CLUSTER,OKHLA,DL1PD1681,NDLS2_OKHLADEPOT IV CWSII_STL_C,C-Lal Chowk (U03219),77.268667,28.534033,18-12-2021 20:40,22
CLUSTER,Kushak Nallah,DL1PC5496,479A_DOWN_C,Okhla Tank (U03292),77.276567,28.548017,18-12-2021 20:40,13
DTC,Sarojani Nagar,DL1PC9431,544UP_D,I Block Sarojini Nagar (DC5547),77.192339,28.579373,18-12-2021 20:40,32
DTC,VVD,DL1PC8593,523DOWN_D,FAI (DC4607),77.1801,28.543633,18-12-2021 20:40,39
CLUSTER,Kushak Nallah,DL1PC6717,433CLUP_C,Shivaji Park (U02663),77.224176,28.638735,18-12-2021 20:40,33
CLUSTER,OKHLA,DL1PC6493,717ADOWN_G,DIPSAR College of Pharmacy (U02653),77.224366,28.516211,18-12-2021 20:40,22
DTC,WAZIRPUR,DL1PC7733,114DOWN_P20_D,Qutub Garh Village (T) (DC4902),76.961916,28.800851,18-12-2021 20:40,0
CLUSTER,Kushak Nallah,DL1PC0040,BADARPUR BORDER_KUSHAK NALLAH_STL_C,Onida Factory (DC0099),77.2976,28.513,18-12-2021 20:40,26
CLUSTER,Seemapuri,DL1PD3128,88ADOWN_C,C-8 Keshav Puram (U01590),77.159333,28.689217,18-12-2021 20:40,12
CLUSTER,Dichaone Kalan Cluster,DL1PD2454,891DOWN_G,Samrat Enclave (U01386),77.14105,28.68525,18-12-2021 20:40,20
CLUSTER,OKHLA,DL1PC6359,TMS(-)_G,Alpana Cinema (Model Town Mtr Stn) (U02124),77.193769,28.702691,18-12-2021 20:40,19
CLUSTER,Seemapuri,DL1PD3006,847UP_G,Guru Govind Singh Marg (U02202),77.199,28.6552,18-12-2021 20:40,7
DTC,VVD,DL1PC8593,523DOWN_D,School Of Physical Science (DC4608),77.179433,28.546433,18-12-2021 20:40,35
CLUSTER,OKHLA,DL1PD0241,NDLS2_OKHLADEPOT IV CWSII_STL_C,Udyog Bhawan (U02481),77.2122,28.6126,18-12-2021 20:40,35
CLUSTER,Kushak Nallah,DL1PC5384,433CLUP_C,Badarpur M B Road (U03520),77.299267,28.4995,18-12-2021 20:39,18
CLUSTER,Kushak Nallah,DL1PC5496,479A_DOWN_C,Harkesh Nagar (U03323),77.2793,28.543767,18-12-2021 20:39,26
CLUSTER,OKHLA,DL1PD1681,NDLS2_OKHLADEPOT IV CWSII_STL_C,Kalkaji Depot (U03206),77.2674,28.5375,18-12-2021 20:39,21
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Jagatpuri  A Block (U03461),77.293123,28.651637,18-12-2021 20:39,14
DTC,Peera Ghari,DL1PC7174,918UP_G,Nangloi Metro Station (U99642),77.064429,28.682283,18-12-2021 20:39,49
CLUSTER,OKHLA,DL1PC1698,NDLS2_OKHLADEPOT IV CWSII_STL_C,Shivaji Park (U02663),77.224176,28.638735,18-12-2021 20:39,34
CLUSTER,OKHLA,DL1PC6493,717ADOWN_G,Asian Market (U02605),77.2208,28.5169,18-12-2021 20:39,9
CLUSTER,OKHLA,DL1PD0241,NDLS2_OKHLADEPOT IV CWSII_STL_C,Krishi Bhawan / Rail Bhawan Metro Station (U02506),77.212383,28.614867,18-12-2021 20:39,5
CLUSTER,Seemapuri,DL1PD3128,88ADOWN_C,C-4 Keshav Puram (U01539),77.154983,28.6904,18-12-2021 20:38,5
CLUSTER,Kushak Nallah,DL1PC0040,BADARPUR BORDER_KUSHAK NALLAH_STL_C,Power House (U99966),77.3008,28.5058,18-12-2021 20:38,38
DTC,Narela,DL1PC9223,131UP_P6_D,Tees Hazari Court (U02512),77.2188,28.6668,18-12-2021 20:38,26
CLUSTER,Kair Depot,DL1PD1349,740ADOWN_D,Dharma Apartment (U03432),77.29005,28.6199,18-12-2021 20:38,32
DTC,Sarojani Nagar,DL1PC9431,544UP_D,Sarojini Nagar Market (DC4871),77.198967,28.577917,18-12-2021 20:38,10
DTC,Sarojani Nagar,DL1PC9426,578DOWN_G,Chhawla School (U00299),77.0004,28.5664,18-12-2021 20:38,26
CLUSTER,Kushak Nallah,DL1PC5496,479A_DOWN_C,Apollo Hospital (U03351),77.2825,28.5396,18-12-2021 20:38,28
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Jagatpuri F-Block (U03476),77.295529,28.648036,18-12-2021 20:38,37
CLUSTER,Seemapuri,DL1PD2176,205A_DOWN_C,ISBT Bridge (DC3595),77.228774,28.66923,18-12-2021 20:38,26
CLUSTER,Seemapuri,DL1PD3128,88ADOWN_C,C-2 Keshav Puram (DC3927),77.153933,28.6868,18-12-2021 20:38,36
CLUSTER,Kair Depot,DL1PD1536,UTTAMNAGAR(T)_KAIR_STL_C,Police Station Najafgarh (U00226),76.982955,28.609573,18-12-2021 20:38,31
CLUSTER,Dichaone Kalan Cluster,DL1PD2454,891DOWN_G,Shakur Pur JJ Colony/ Britannia (DC4291),77.14563,28.684313,18-12-2021 20:38,8
CLUSTER,OKHLA,DL1PC6493,717ADOWN_G,Saket Crossing (U02533),77.216283,28.5179,18-12-2021 20:38,23
CLUSTER,Kushak Nallah,DL1PC5384,433CLUP_C,Prehlad Pur (U03466),77.294633,28.5,18-12-2021 20:37,0
CLUSTER,OKHLA,DL1PD0241,NDLS2_OKHLADEPOT IV CWSII_STL_C,Aakashwani Bhawan (U02478),77.212633,28.62045,18-12-2021 20:37,30
CLUSTER,Kushak Nallah,DL1PC0040,BADARPUR BORDER_KUSHAK NALLAH_STL_C,Badarpur Village (U03522),77.300033,28.502163,18-12-2021 20:37,16
CLUSTER,OKHLA,DL1PC6506,717ADOWN_G,Kapashera Crossing (U99639),77.08675,28.528867,18-12-2021 20:37,10
DTC,Sarojani Nagar,DL1PC9431,544UP_D,Police Station Sarojini Nagar (DC4872),77.199081,28.575489,18-12-2021 20:37,22
CLUSTER,Dichaone Kalan Cluster,DL1PD2753,891DOWN_G,Hari Nagar Shaheed Pawan Sahni Chowk (U01047),77.110518,28.624804,18-12-2021 20:37,0
CLUSTER,Kushak Nallah,DL1PC6131,418ADOWN_C,Laghu Udyog Sansthan(ModiMill) (U03195),77.265167,28.555533,18-12-2021 20:37,28
DTC,Sarojani Nagar,DL1PC9462,578DOWN_G,Safdurjung Terminal (U02505),77.214163,28.579581,18-12-2021 20:37,29
CLUSTER,Seemapuri,DL1PD3128,88ADOWN_C,A-1 Keshav Puram (DC3926),77.15435,28.683217,18-12-2021 20:37,30
CLUSTER,Kushak Nallah,DL1PC5384,433CLUP_C,Surajkund Crossing (U03435),77.291,28.5017,18-12-2021 20:37,15
CLUSTER,OKHLA,DL1PC6359,TMS(-)_G,New Police Lines (U02245),77.203468,28.699154,18-12-2021 20:37,24
DTC,VVD,DL1PC8593,523DOWN_D,Ber Sarai (DC4610),77.181617,28.550617,18-12-2021 20:37,10
CLUSTER,OKHLA,DL1PD1681,NDLS2_OKHLADEPOT IV CWSII_STL_C,Govind Puri Metro Station (U03185),77.2641,28.545217,18-12-2021 20:37,6
DTC,Narela,DL1PC9223,131UP_P6_D,St Stephen Hospital (DC0028),77.2143,28.6674,18-12-2021 20:37,30
CLUSTER,Kair Depot,DL1PD1349,740ADOWN_D,Mother Dairy (U03393),77.286333,28.619117,18-12-2021 20:36,7
CLUSTER,Kushak Nallah,DL1PC5496,479A_DOWN_C,Sarita Vihar (U03398),77.286917,28.53205,18-12-2021 20:36,24
CLUSTER,Dichaone Kalan Cluster,DL1PD2753,891DOWN_G,Maya Enclave BSES Office (U01054),77.110867,28.6204,18-12-2021 20:36,39
CLUSTER,Kair Depot,DL1PD1536,UTTAMNAGAR(T)_KAIR_STL_C,Najafgarh Delhi Gate (DC3545),76.985683,28.611683,18-12-2021 20:36,23
CLUSTER,OKHLA,DL1PD1681,NDLS2_OKHLADEPOT IV CWSII_STL_C,Kalkaji Mandir (MaaAnandmayeeMarg) (U03174),77.263,28.5479,18-12-2021 20:36,21
CLUSTER,OKHLA,DL1PC6493,717ADOWN_G,Maidan Garhi Crossing (SDM Court) (U02383),77.2078,28.51955,18-12-2021 20:36,6
CLUSTER,Seemapuri,DL1PD2176,205A_DOWN_C,Shastri Park Metro Depot (U02948),77.241183,28.673433,18-12-2021 20:36,39
CLUSTER,OKHLA,DL1PD0241,NDLS2_OKHLADEPOT IV CWSII_STL_C,P S Parliament / Jantar Mantar (U02492),77.214345,28.625448,18-12-2021 20:36,36
CLUSTER,Kushak Nallah,DL1PC0040,BADARPUR BORDER_KUSHAK NALLAH_STL_C,Jaitpur Crossing (U03538),77.302417,28.496767,18-12-2021 20:36,12
DTC,Sarojani Nagar,DL1PC9431,544UP_D,AB Block Sarojini Nagar (DC4862),77.199117,28.570583,18-12-2021 20:36,17
CLUSTER,Kushak Nallah,DL1PC5496,479A_DOWN_C,Madanpur Khadar Crossing (U03421),77.287941,28.529508,18-12-2021 20:36,29
CLUSTER,OKHLA,DL1PC6506,717ADOWN_G,Kapashera Village (U00759),77.0837,28.524517,18-12-2021 20:35,17
CLUSTER,Seemapuri,DL1PD2176,205A_DOWN_C,Shastri Park DMRC Depot (DC3594),77.243433,28.674167,18-12-2021 20:35,35
CLUSTER,OKHLA,DL1PD1681,NDLS2_OKHLADEPOT IV CWSII_STL_C,Kalkaji Mandir (U03181),77.2645,28.55205,18-12-2021 20:35,33
CLUSTER,Kushak Nallah,DL1PC5384,433CLUP_C,Lal Kuan (U03366),77.284517,28.5026,18-12-2021 20:35,28
CLUSTER,Sunehari Pullah,DL1PD3382,727UP_G,Arjun Path / Subroto Park (U01509),77.151885,28.57409,18-12-2021 20:35,36
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Hassanpur Depot (U03594),77.307233,28.636183,18-12-2021 20:35,29
DTC,Sarojani Nagar,DL1PC9462,578DOWN_G,Kidwai Nagar (U02417),77.2095,28.5735,18-12-2021 20:35,29
CLUSTER,Rajghat3,DL1PC3483,165DOWN_D,Gopal Pur / Jagat Pur Crossing (U02643),77.224441,28.719051,18-12-2021 20:35,20
CLUSTER,OKHLA,DL1PD1681,NDLS2_OKHLADEPOT IV CWSII_STL_C,NSIC (U03196),77.265133,28.553683,18-12-2021 20:34,9
CLUSTER,Dichaone Kalan Cluster,DL1PD2753,891DOWN_G,Zunk Market (U01068),77.112183,28.618117,18-12-2021 20:34,23
CLUSTER,Dichaone Kalan Cluster,DL1PD2306,Dwarka Sec-10 Metro_DKDCL_STL_C,Dichau Kalan Depot (U00288),76.997763,28.629315,18-12-2021 20:34,0
DTC,KALKAJI,DL1PC9545,306UP_D,Ishwar Nagar (U03204),77.266217,28.5616,18-12-2021 20:34,26
CLUSTER,Seemapuri,DL1PD2176,205A_DOWN_C,Shyam Giri Mandir (U03020),77.248024,28.67382,18-12-2021 20:34,17
CLUSTER,Kushak Nallah,DL1PC6131,418ADOWN_C,SNPD (U03159),77.260617,28.560733,18-12-2021 20:34,24
DTC,Subhash Place,DL1PC0557,188UP_G,Qutub Garh Village (T) (DC4902),76.961916,28.800851,18-12-2021 20:34,9
CLUSTER,Sunehari Pullah,DL1PD3382,727UP_G,Arjun Path (U01461),77.147383,28.574933,18-12-2021 20:34,22
CLUSTER,OKHLA,DL1PD0241,NDLS2_OKHLADEPOT IV CWSII_STL_C,Palika Kendra (U03991A),77.216783,28.628567,18-12-2021 20:34,24
CLUSTER,Kushak Nallah,DL1PD0039,BADARPUR BORDER_KUSHAK NALLAH_STL_C,Sukhdev Vihar Depot (U03249),77.271123,28.554745,18-12-2021 20:34,35
DTC,Narela,DL1PC9223,131UP_P6_D,Ice Factory (U02411),77.209097,28.666851,18-12-2021 20:34,0
CLUSTER,Dichaone Kalan Cluster,DL1PD2710,Dwarka Sec 23_DKDCL_STL_C,Dichau Kalan Depot (U00288),76.997763,28.629315,18-12-2021 20:34,22
CLUSTER,Kushak Nallah,DL1PC5384,433CLUP_C,Prem Nagar (U03331),77.2801,28.5036,18-12-2021 20:34,38
CLUSTER,Seemapuri,DL1PD2176,205A_DOWN_C,Shastri Park (DC3593),77.251804,28.673195,18-12-2021 20:34,28
CLUSTER,OKHLA,DL1PC6506,717ADOWN_G,Kapashera Border (U00736),77.082442,28.522481,18-12-2021 20:33,6
CLUSTER,OKHLA,DL1PC6493,717ADOWN_G,Saidul-A-Jab / Saket Metro Station (DC4752),77.20203,28.520753,18-12-2021 20:33,12
CLUSTER,Kushak Nallah,DL1PC6131,418ADOWN_C,East of Kailash C-Block (U03141),77.258033,28.561933,18-12-2021 20:33,29
CLUSTER,OKHLA,DL1PC6359,TMS(-)_G,GTB Nagar (U02360),77.205523,28.698406,18-12-2021 20:33,14
DTC,SNPD,DL1PC9338,413UP_G,Rajdoot Hotel (U03061),77.2527,28.5825,18-12-2021 20:33,0
CLUSTER,Kair Depot,DL1PD1536,UTTAMNAGAR(T)_KAIR_STL_C,Tuda Mandi (U00261),76.99146,28.612458,18-12-2021 20:33,11
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Hassanpur Village (U03621),77.3103,28.6363,18-12-2021 20:33,24
CLUSTER,Kushak Nallah,DL1PD0039,BADARPUR BORDER_KUSHAK NALLAH_STL_C,CRRI (U03273),77.27395,28.551067,18-12-2021 20:33,22
CLUSTER,Kushak Nallah,DL1PC5496,479A_DOWN_C,Maruti Factory (U03471),77.2952,28.5187,18-12-2021 20:33,34
CLUSTER,OKHLA,DL1PD1681,NDLS2_OKHLADEPOT IV CWSII_STL_C,Laghu Udyog Sansthan (ModiMill) (U03190),77.2648,28.5565,18-12-2021 20:33,24
CLUSTER,Dichaone Kalan Cluster,DL1PD2753,891DOWN_G,Gulab House (U01097),77.117417,28.622383,18-12-2021 20:33,16
CLUSTER,Rajghat3,DL1PC3483,165DOWN_D,Gandhi Vihar (U02538),77.2165,28.7223,18-12-2021 20:33,32
CLUSTER,Kushak Nallah,DL1PC6131,418ADOWN_C,East of Kailash B-Block (U03106),77.255567,28.561917,18-12-2021 20:32,33
CLUSTER,Sunehari Pullah,DL1PC3594,NRS_SPD_STL_C,Ishpat Bhawan (U02860),77.23675,28.5924,18-12-2021 20:32,33
DTC,Sarojani Nagar,DL1PC9462,578DOWN_G,SJ Hospital (U02309),77.204517,28.569483,18-12-2021 20:32,11
CLUSTER,Kushak Nallah,DL1PC5384,433CLUP_C,Tehkhand Depot DTC (U99679Z),77.281167,28.510917,18-12-2021 20:32,35
CLUSTER,Kair Depot,DL1PD1349,740ADOWN_D,Shakar Pur School Block (U03327),77.279467,28.6271,18-12-2021 20:32,0
CLUSTER,Dichaone Kalan Cluster,DL1PD2710,Dwarka Sec 23_DKDCL_STL_C,Nirmal Vihar (U00252),76.992433,28.62545,18-12-2021 20:32,22
CLUSTER,Rajghat3,DL1PD0899,236DOWN_G,Ram Pura (U01491),77.153033,28.671883,18-12-2021 20:32,27
CLUSTER,Dichaone Kalan Cluster,DL1PD2306,Dwarka Sec-10 Metro_DKDCL_STL_C,Nirmal Vihar (U00252),76.992433,28.62545,18-12-2021 20:32,16
CLUSTER,Dichaone Kalan Cluster,DL1PD2753,891DOWN_G,Bobby Soap (NS0600),77.1188,28.6238,18-12-2021 20:32,20
DTC,Narela,DL1PC9223,131UP_P6_D,Roshnara Road (U02274),77.20455,28.669249,18-12-2021 20:32,27
CLUSTER,Kushak Nallah,DL1PD0039,BADARPUR BORDER_KUSHAK NALLAH_STL_C,Okhla Tank (U03292),77.276567,28.548017,18-12-2021 20:32,0
CLUSTER,Kushak Nallah,DL1PC5496,479A_DOWN_C,Ali Village (U03488),77.2967,28.5153,18-12-2021 20:32,17
CLUSTER,Kushak Nallah,DL1PC6131,418ADOWN_C,Garhi Gaon (U03046),77.2512,28.5621,18-12-2021 20:32,24
CLUSTER,Seemapuri,DL1PD2176,205A_DOWN_C,Shastri Park (U03125),77.2571,28.6723,18-12-2021 20:32,35
CLUSTER,Rajghat3,DL1PD0899,236DOWN_G,Jai Dev Park (DC5033),77.150509,28.672202,18-12-2021 20:32,44
CLUSTER,Kushak Nallah,DL1PC6204,445AUP_C,Shivaji Park (U02663),77.224176,28.638735,18-12-2021 20:32,36
DTC,KALKAJI,DL1PC9545,306UP_D,NSIC (U03196),77.265133,28.553683,18-12-2021 20:31,28
CLUSTER,Kair Depot,DL1PD1536,UTTAMNAGAR(T)_KAIR_STL_C,Power House NajafGarh (U00279),76.996217,28.61325,18-12-2021 20:31,37
CLUSTER,Dichaone Kalan Cluster,DL1PD2753,891DOWN_G,PS Mayapuri (U01128),77.119867,28.625217,18-12-2021 20:31,27
CLUSTER,OKHLA,DL1PD1681,NDLS2_OKHLADEPOT IV CWSII_STL_C,SNPD (U03162),77.26016,28.561242,18-12-2021 20:31,28
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Gazipur Village (U03668),77.3161,28.6321,18-12-2021 20:31,32
DTC,VVD,DL1PC8593,523DOWN_D,Munirka DDA Flats (U01791),77.17635,28.555433,18-12-2021 20:31,33
CLUSTER,Rajghat3,DL1PD0899,236DOWN_G,Punjabi Bagh Power House (U01459),77.146921,28.672673,18-12-2021 20:31,30
DTC,KALKAJI,DL1PC9545,306UP_D,Kalkaji Mandir (U03181),77.2645,28.55205,18-12-2021 20:31,18
CLUSTER,OKHLA,DL1PD0241,NDLS2_OKHLADEPOT IV CWSII_STL_C,Super Bazar (U02634),77.22305,28.632583,18-12-2021 20:31,20
CLUSTER,BBM2,DL1PD3633,211DOWN_G,SFS Quarter Gazipur (U03685),77.316617,28.630817,18-12-2021 20:31,26
DTC,Peera Ghari,DL1PC7174,918UP_G,Udyog Nagar (U00828),77.0893,28.6803,18-12-2021 20:31,47
CLUSTER,Dichaone Kalan Cluster,DL1PD2710,Dwarka Sec 23_DKDCL_STL_C,Udaseen Ashram (U00234),76.988067,28.621783,18-12-2021 20:31,28
CLUSTER,OKHLA,DL1PD1681,NDLS2_OKHLADEPOT IV CWSII_STL_C,C-Block East of Kailash (U03142),77.2582,28.56215,18-12-2021 20:31,40
CLUSTER,Sunehari Pullah,DL1PD3382,727UP_G,NHW 8 (DC3638),77.1326,28.5695,18-12-2021 20:31,37
CLUSTER,Kair Depot,DL1PD1536,UTTAMNAGAR(T)_KAIR_STL_C,Sai Baba Mandir (Nazafgarh) (U00293),76.999513,28.613473,18-12-2021 20:31,31
CLUSTER,Seemapuri,DL1PD2176,205A_DOWN_C,Dharam Pura (U03167),77.261917,28.670717,18-12-2021 20:31,40
CLUSTER,Rajghat3,DL1PC3483,165DOWN_D,CV Raman ITI (U02338),77.2048,28.726683,18-12-2021 20:31,39
CLUSTER,Kushak Nallah,DL1PD0039,BADARPUR BORDER_KUSHAK NALLAH_STL_C,Harkesh Nagar (U03323),77.2793,28.543767,18-12-2021 20:31,32
CLUSTER,Dichaone Kalan Cluster,DL1PD2753,891DOWN_G,BE Block Hari Nagar/ESI Dispensary (DC3910),77.121683,28.6274,18-12-2021 20:31,25
DTC,SNPD,DL1PC9338,413UP_G,Nizamuddin Railway Station (U03066),77.253045,28.586325,18-12-2021 20:31,0
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Gazipur NH-24 Crossing (DC0131),77.316333,28.630367,18-12-2021 20:31,25
CLUSTER,Dichaone Kalan Cluster,DL1PD2306,Dwarka Sec-10 Metro_DKDCL_STL_C,Udaseen Ashram (U00234),76.988067,28.621783,18-12-2021 20:31,39
DTC,Peera Ghari,DL1PC7174,918UP_G,Peera Garhi Metro Station (U00881),77.09153,28.68001,18-12-2021 20:31,13
CLUSTER,Kushak Nallah,DL1PC5496,479A_DOWN_C,Onida Factory (DC0099),77.2976,28.513,18-12-2021 20:30,27
CLUSTER,Kushak Nallah,DL1PC5384,433CLUP_C,ESI Hospital Okhla (U99867A),77.281062,28.51529,18-12-2021 20:30,13
CLUSTER,Seemapuri,DL1PD3006,847UP_G,Model Basti (U02291),77.2038,28.6572,18-12-2021 20:30,20
CLUSTER,Kushak Nallah,DL1PC6131,418ADOWN_C,Lajpat Nagar Crossing (U03041LN),77.2501,28.5643,18-12-2021 20:30,13
DTC,KANJHAWLA DTC,DL1PC9351,915_UP_P2_D,NANGLOI JJ COLONY NO 2 (DTC1544),77.058904,28.682073,18-12-2021 20:30,26
CLUSTER,Sunehari Pullah,DL1PC3594,NRS_SPD_STL_C,Police Station Nizamuddin (Dargah) (U02974),77.244704,28.591555,18-12-2021 20:30,39
DTC,KANJHAWLA DTC,DL1PC9351,915_UP_P2_D,Nangloi JJ Colony Lokesh Cinema (U00593),77.059387,28.682305,18-12-2021 20:30,31
CLUSTER,Dichaone Kalan Cluster,DL1PD2753,891DOWN_G,Metal Forging (U01175),77.122817,28.629,18-12-2021 20:30,29
CLUSTER,OKHLA,DL1PC6506,717ADOWN_G,Kapashera Border (U00736),77.082442,28.522481,18-12-2021 20:30,12
CLUSTER,OKHLA,DL1PD1681,NDLS2_OKHLADEPOT IV CWSII_STL_C,B-Block East of Kailash (U03102),77.255617,28.562167,18-12-2021 20:30,44
CLUSTER,Sunehari Pullah,DL1PD3382,727UP_G,Palam More (U01285),77.1298,28.5682,18-12-2021 20:30,23
CLUSTER,Rajghat3,DL1PD0899,236DOWN_G,Punjabi Bagh Terminal (Rohtak Road) (U01417),77.143517,28.67315,18-12-2021 20:30,32
CLUSTER,Kair Depot,DL1PD1536,UTTAMNAGAR(T)_KAIR_STL_C,Nangli Sakrawati (U00314),77.0034,28.614667,18-12-2021 20:30,17
CLUSTER,Kushak Nallah,DL1PC5382,429UP_G,ITPO Gate No. 3 (U0290R),77.240367,28.615417,18-12-2021 20:30,31
CLUSTER,OKHLA,DL1PC6493,717ADOWN_G,Lado Sarai (U02078),77.193533,28.5226,18-12-2021 20:30,28
CLUSTER,Kushak Nallah,DL1PD0039,BADARPUR BORDER_KUSHAK NALLAH_STL_C,Apollo Hospital (U03351),77.2825,28.5396,18-12-2021 20:30,19
DTC,Narela,DL1PC9223,131UP_P6_D,Roshnara Bagh (U02242),77.2018,28.6733,18-12-2021 20:30,24
CLUSTER,Rajghat3,DL1PC3483,165DOWN_D,Burari Crossing (U02181),77.199267,28.728567,18-12-2021 20:29,26
DTC,VVD,DL1PC8593,523DOWN_D,Munirka Village (T) (U01800),77.173717,28.5585,18-12-2021 20:29,28
CLUSTER,Seemapuri,DL1PD2176,205A_DOWN_C,Seelampur Metro Station (U03198),77.266485,28.670722,18-12-2021 20:29,18
CLUSTER,Dichaone Kalan Cluster,DL1PD2306,Dwarka Sec-10 Metro_DKDCL_STL_C,Dichau Chowk (U00217),76.983867,28.6173,18-12-2021 20:29,13
CLUSTER,OKHLA,DL1PC6493,717ADOWN_G,Lado Sarai Crossing (DC4751),77.191033,28.523333,18-12-2021 20:29,11
CLUSTER,Kair Depot,DL1PD1536,UTTAMNAGAR(T)_KAIR_STL_C,Nangli Sakrawati Crossing (U00329),77.007924,28.616344,18-12-2021 20:29,43
